53,677704984
109,893813904
90,929543500
63,763467503
102,121779913
143,551339738
123,377355954
194,131988018
152,970213362
90,399885220
65,234489640
75,804498661
194,906925707
115,680403693
120,479950444
39,253966894
115,330431099
3,905848274
126,844435120
49,146472427
143,161419125
50,336515042
133,288964821
74,900571626
22,634624349
76,177428340
100,910307509
154,580217116
168,441392667
150,536382468
153,356196492
197,837962009
28,173678989
100,257108417
78,251039821
137,671571570
134,773271784
61,520858006
188,631111802
60,248234140
81,681928292
55,243494591
34,896179187
101,819230587
132,135856905
59,929157739
104,250287748
150,234820183
11,939497361
179,288322050
84,479792903
44,684599143
16,198564903
3,192301119
104,229583205
83,295557722
131,487261803
194,142849407
34,283493591
177,560333332
45,171218298
25,456144117
148,158717826
162,622403229
154,472480585
31,704208564
53,200423690
139,876461941
187,748565119
195,486411120
88,274652062
129,259980471
4,532761705
188,379335804
65,206696842
65,574654417
183,266734227
83,304012385
134,427021191
85,902696992
38,220627799
126,542905871
81,314630256
34,814300891
72,457013958
180,283155284
19,592483799
129,857206663
91,162115912
109,934693544
182,701872341
71,187470076
94,487669926
71,820563632
11,470167751
20,134331270
10,244284478
178,658772888
3,582883072
125,198819762
157,596441454
136,276144778
51,262873474
170,518466385
21,845965027
147,798792796
90,527828282
166,134697892
108,324796532
45,419326318
11,326641320
107,988781212
43,920124629
175,400126773
23,862395393
44,489212098
87,499147478
161,478436549
83,504223576
96,274929451
138,602411215
182,503142772
176,508779688
169,868989006
183,332693327
88,966370613
81,877040041
40,367824996
43,401830944
131,548639587
139,898758786
159,785966892
112,978386268
113,713770843
115,231530367
165,340735211
72,571555093
23,383182852
150,681485964
128,448282682
186,866858743
186,115237430
48,992128356
136,787783649
182,889741460
194,835807716
91,218156474
113,715761356
61,575465570
197,806191725
99,485969255
13,674831543
10,780673223
114,553715292
110,554476432
26,807147162
187,758041194
146,863463015
26,771133141
139,499029777
127,602164136
50,715017308
147,393233662
67,610958516
79,219743724
95,673054959
104,417881403
169,459015246
56,777645636
183,512983433
187,283754639
89,264712917
49,736376906
172,123075368
19,471467742
125,655778893
23,419581569
196,429825404
197,502658524
90,809946427
111,560413604
107,615060670
21,237234511
5,221576298
18,249919758
35,419023015
31,570198142
165,709892888
89,727974347
5,380981314
116,750361415
5,404539934
116,537424760
89,268637714
59,177061398
81,709571562
142,121004927
191,762201724
109,390216776
23,656738504
121,967557436
36,574448302
52,633173395
174,569866863
154,658447553
63,166685909
186,448241159
99,673486232
2,178850275
111,834389615
1,239366909
87,216003939
160,693855587
54,691551371
103,219242713
127,173840817
2,975718201
86,632194978
73,365736391
9,297416543
94,674247742
17,489856954
64,865948644
51,980194248
171,928243388
54,319250112
12,710274611
27,835835480
132,940224425
96,941062689
126,167147764
56,262174830
117,319487960
123,693846915
175,570842780
101,735804748
12,832178220
111,674065709
177,738011003
34,345288499
44,635083613
74,847944654
104,125443982
44,787284074
9,842377822
120,490833435
166,562040094
105,392415118
78,218469658
142,351695938
12,621056992
72,809496975
147,113644826
56,680541713
20,975493492
97,706098165
63,549697143
108,406757169
50,412700246
94,501411767
61,388662795
159,881370944
158,457593710
129,623318471
45,698544377
74,845287719
172,310789840
190,327080032
54,176138695
71,179085754
64,294653381
168,556256569
130,372464539
182,980066537
144,546064841
163,678619619
85,284674710
175,550962142
41,840700053
36,646941000
191,571261144
6,608896960
31,972668807
167,481011639
92,697206465
126,860327507
138,829266412
7,801865744
176,832696659
171,123300292
31,322852913
59,796163426
104,153397378
158,532185087
33,344972151
190,210580867
72,291186830
128,315822157
28,549864751
133,768955292
188,367234068
143,313663661
75,746056974
66,977121627
159,787398525
82,644363383
114,423300275
174,948036828
143,944311902
129,138861751
78,140175945
100,728599455
168,550658062
114,963433229
22,867142593
25,717231663
98,844332009
182,608293084
100,539588392
146,859979597
119,465025790
180,443575241
184,638638840
159,917220501
58,346406805
52,677696881
195,804429992
172,214914473
171,659438953
177,536846531
57,651295969
38,132882862
112,446261498
3,703642126
170,625796745
151,188273224
21,757283706
130,853562204
4,316273203
60,382345827
65,832660356
10,208697300
145,713817067
30,751173583
141,681237670
193,851575076
131,812608064
7,876447411
63,614978792
69,802171033
86,764735706
108,403242604
13,783794784
54,556899816
122,624535155
45,456354815
25,443766133
4,219190345
31,454896697
135,348861055
126,737782858
5,786101183
19,351702427
29,230009148
125,935699149
144,810346425
27,715353218
166,675354282
18,718534588
196,656202493
148,932236542
1,213656396
68,996143187
168,828684541
10,797436230
181,178167417
21,269621230
105,184822503
45,763405685
17,152623033
94,872413794
65,720850490
129,702827330
176,407821921
163,111822639
80,622482597
81,171764966
33,323663629
189,827822158
98,513775584
180,388272749
129,632142989
165,795268858
185,460380141
95,249688544
134,736995374
56,764447726
32,148915898
71,573357548
96,677418002
166,982399029
67,505186332
141,551659389
132,735958532
89,881790657
132,285027951
65,924373800
55,694662421
117,501304360
65,656630291
29,720839466
22,517141038
11,600719798
61,363096239
182,919982066
23,974728218
190,604190622
112,216064022
33,911855146
151,963066392
19,295548117
192,470172165
77,677045267
65,482718507
176,752695994
159,394272497
24,682993584
98,168358311
61,412337243
47,256250698
82,640607533
5,795367726
48,718754810
184,214068258
156,160689392
183,912552730
147,573276142
189,857163735
154,342135731
14,604055194
182,259540937
83,866908200
81,631657551
58,975821474
19,941897816
102,651192074
183,538386845
20,937771877
88,515151106
131,777108518
150,908504463
33,760762538
147,848827706
120,886524070
187,181005094
52,526163749
112,172465905
140,963003499
194,205858513
28,849734869
152,356514844
165,863944567
51,595617833
88,442965829
64,433384995
33,504043776
81,557179578
101,989955636
28,457968672
88,147596495
182,988958495
35,803425116
34,652802365
189,149504231
85,894924516
131,412369084
43,127423344
78,400266211
48,412922462
62,437868354
52,620198520
43,395097714
77,366217599
11,177902835
7,197257970
98,285998171
145,259219271
52,892912935
87,533892956
153,902438473
192,782815812
105,553309021
173,606062555
136,987495020
13,594127191
187,576946391
127,275018279
74,678945409
108,175279133
62,916440644
75,558788288
8,165421120
102,935946074
99,542036019
92,770125850
40,908137176
86,966653639
195,153761069
153,309387548
195,393359082
176,778851610
84,178297380
15,286356761
196,782903820
116,146268755
27,355381610
100,247572281
196,398936724
152,292739515
36,524127889
52,702004182
169,150916570
161,561760229
39,483554468
179,371160935
46,115525553
193,422613832
185,498499582
6,534333941
171,196759909
152,567645821
150,607636326
114,624459995
14,490820145
103,520969046
117,332639227
194,529991086
76,156840850
89,227895619
59,753800918
127,950225605
178,972895128
76,857427363
140,190836281
124,945877137
162,659795138
157,208547071
71,201859326
62,136393345
85,559262536
183,588183712
142,897468643
12,111693776
45,589994307
125,936690249
15,602524019
88,664583921
49,288512435
127,542936228
193,766402327
56,796129711
108,635592947
134,582355069
25,518282616
55,305809906
148,510446339
82,160838923
124,221849262
83,659667563
3,445545529
115,569220195
84,975801576
176,812698784
190,632011209
165,407531734
35,595379325
98,759244860
126,665680509
168,340837482
47,889085238
82,246783102
150,975929134
158,280060624
127,163435492
121,955258272
80,765953777
83,591985370
119,986046538
176,870301452
83,696777698
119,577596131
160,511615686
34,580865309
13,761101148
102,900633673
196,124604845
192,498247828
136,943917999
33,261342027
28,310241647
54,720747328
140,627826859
130,666157262
162,306019799
134,161246674
181,932141401
2,211547631
150,829349624
134,826176666
183,914691695
103,255419492
2,430791506
68,817773975
192,359178385
152,547231901
145,673100919
41,172932561
10,899904835
20,466249488
7,821107017
163,349399103
194,781890822
45,472023159
15,819810699
60,550431274
67,769055926
56,174786825
91,808736589
53,805788332
119,242269914
4,761509567
138,811013715
55,361652821
54,259543008
50,520004946
5,873680600
135,194807955
32,348919199
179,933094551
126,861548766
106,273213005
88,606532632
32,834246910
168,208369817
58,819941624
56,185117257
177,572735932
145,343837773
9,533948762
52,627170071
129,906641587
133,747372076
166,393520149
185,337208809
103,608650922
39,519769908
57,324668636
129,164591775
3,924198683
177,727941841
151,917483247
1,635079137
45,708918680
192,530164976
178,402792989
40,959800555
101,763183633
22,403966515
122,806320360
5,690094093
26,239098172
110,538690327
24,785231840
62,359950351
41,576942605
79,331001546
64,810939039
189,476544494
34,574450082
163,710665546
30,512181900
95,999445551
145,226522192
1,971154475
7,419092062
134,878290290
160,119353140
59,856034177
12,509022089
52,273449751
144,787556091
126,479799543
45,871227250
138,485020056
156,483792080
23,682670783
189,231621276
116,174394933
35,427969275
98,322689465
55,388539180
108,202916346
181,763047419
119,308326868
193,936680018
21,995201532
39,417309844
89,751148929
140,538470482
162,770604093
23,121136711
96,836252420
184,804547041
24,632787846
18,346570176
49,708553628
160,493562300
199,438347570
144,295823962
119,343110263
146,746697722
18,636799904
120,502952093
30,543475491
118,417507231
185,450225111
72,120074443
162,215853265
33,169867937
198,482144677
163,424886424
171,945613422
194,143609612
168,364063225
143,456851828
190,886074623
199,274958783
4,583075413
195,467987524
188,737430090
166,782838442
80,934718510
10,242056908
69,488661692
101,904850163
27,812532701
49,689290639
41,839947440
74,686912933
77,186322821
193,282282793
103,481074958
166,504140029
129,458664810
102,574023689
39,550522680
11,209391174
1,174718255
50,840436034
44,941421110
80,485124835
198,311606061
93,635347718
196,898061286
47,517789642
145,396447361
110,411502149
133,719447784
110,663523167
197,571664723
97,581710260
9,527717096
69,806643858
106,937609606
80,283800166
33,411079564
191,385269565
140,196362278
151,864141861
16,448286272
180,569758186
89,373134992
3,710824198
152,757188089
27,986586845
152,278989150
157,535978654
146,211880115
115,490074756
8,807211973
83,852982941
41,970870661
18,695338038
67,589977378
2,908272549
35,172022091
75,275634792
178,415443531
30,678867994
73,200291410
59,259182770
165,624737186
42,259559629
107,531460496
184,200758925
184,917698259
11,672509874
71,920171451
177,729787072
164,655411537
143,222959272
35,422579413
191,112395738
62,962676399
150,548761400
167,697626825
129,738790969
40,988286791
172,600099755
180,565308777
199,629480407
136,997971684
59,958458261
192,234643719
57,881082666
94,353027165
199,191253608
41,455095718
58,581749754
64,480696442
140,966167326
55,660592206
178,992770374
138,576421881
158,154278012
73,791144820
37,983570139
197,476963974
82,452072150
23,246175825
21,803952257
170,429399309
118,637890234
131,694095512
24,459080983
7,268831952
145,399560348
173,308578371
3,116375958
124,996859430
136,908470554
14,923887614
196,917814164
129,939771864
32,524595157
122,632243431
98,891386980
145,569035674
150,494410329
20,336458843
122,275467900
144,442829492
92,230091504
83,772999786
36,401831323
17,118719124
75,230324889
199,486424994
198,698272984
120,162884852
59,224588887
40,328054167
186,814583675
108,286408110
12,803476175
102,853114134
27,710523684
175,124464113
137,500029289
35,699478801
41,416689161
62,834872343
3,230540260
70,418615866
31,921888010
85,173817727
133,761562784
195,446018097
196,439565463
32,538235270
42,437911040
45,437525883
59,645443236
175,767336252
176,900515580
55,937654107
130,426090145
146,124428304
127,254796715
163,132496544
1,876339458
144,892807443
27,366874710
34,946209474
74,185866476
147,552539473
32,124798126
41,849025280
93,890832078
98,772406086
98,798913639
25,886779146
163,144889867
164,611957056
126,440700704
61,684296866
144,818294131
28,393524675
92,391788154
112,535496810
108,260463561
61,355480261
99,320227427
13,408614136
127,255165960
82,250721089
162,175648024
97,112172639
183,477433442
40,838874082
173,694272683
1,605347791
141,351193004
134,872417265
76,152880521
134,733187480
98,359641626
175,624389471
15,656918488
25,784435632
85,328801091
191,657023577
181,392636142
1,938311453
73,916453315
119,189509269
30,772142611
135,237753071
139,432186685
15,764684592
78,835575712
188,953605023
64,591148307
26,718747508
121,688281839
135,801673327
127,547673796
98,568863526
117,965162743
44,166204339
109,879821821
121,936981899
20,215941406
149,498850314
107,417979373
93,521555089
69,818011368
103,516721297
177,653148544
11,317704736
16,806764488
16,866228687
140,640898177
15,587636379
24,893226146
34,346295892
93,518373616
40,918206577
70,670943147
43,163203968
142,696804096
33,672016028
176,287001132
136,339135441
121,812162445
131,883153006
57,582855280
184,724163959
50,783622354
97,819078815
14,181505396
33,756687119
158,439170004
21,837376337
28,946558221
2,421816349
161,184131805
54,869975805
78,248979444
126,464515521
71,684135108
198,598446947
78,282993770
195,657375855
28,475499603
180,329229844
129,616216969
150,220256737
78,259721962
108,312737762
13,443751217
192,641704970
38,894555212
102,394155831
4,839637416
68,428112029
104,971478068
117,406958894
11,927654073
43,703950660
56,734292369
27,426035129
110,443449806
150,650259556
74,611586947
192,188808000
166,227885080
76,377348341
135,615075580
179,437427913
153,259571666
117,185645163
33,540822949
44,403470653
116,575909641
6,938330119
91,477483510
72,257196249
150,132888043
178,998454213
124,982170885
35,573938626
180,768913079
34,568824559
81,259099606
160,603914895
106,605708415
57,860670587
50,357784329
67,473794599
73,980719885
168,388209124
46,282062503
37,223233954
93,631410743
7,317377652
199,533700515
199,626241082
142,142177183
153,477282672
80,710423505
71,836023088
38,790634653
34,253969518
25,829663367
103,529437647
40,160031778
179,878878451
170,936956028
199,954334479
161,422394514
80,984356805
6,834284555
123,976647949
187,136703731
82,138018826
54,613794960
28,546270545
124,252294631
2,510790489
173,963417919
96,281388867
150,848618916
95,407909699
31,437757689
158,839053148
4,296647129
199,130764236
163,985269609
116,230137779
198,864952025
49,767091324
182,997655061
119,781329569
26,386176153
58,440621351
82,789067216
178,256847196
25,688729030
23,587037676
172,820547194
143,601907490
90,530289131
81,622767207
152,812704948
99,929300338
176,583638602
36,380392349
130,780748990
46,887575459
47,757749461
82,122627600
170,952794011
142,273938793
53,523617560
146,305875163
1,389821647
50,227462042
38,151059474
71,352115453
101,177831111
178,818885340
74,912344122
91,942441463
88,749926718
35,150542484
69,139164655
21,690492010
12,759750256
68,164798975
192,550945415
111,524567256
37,338152104
97,982563414
79,829047955
48,506445474
164,474119891
186,127898578
85,299281794
176,517390125
46,258437423
190,881287708
16,240826780
134,206639923
196,285692047
119,494932683
77,877228515
77,330645378
65,371100753
7,359775191
110,254373164
82,371709111
131,618450723
38,536844488
117,498268209
56,301569502
22,172537913
138,359186126
169,685764562
143,417006959
36,555048790
27,169544910
187,436366792
64,508918782
133,114127363
183,698946194
16,446190104
47,138192581
154,545888002
169,194119592
63,662478998
118,599986864
117,315759491
143,261518290
46,805417110
60,631240045
190,529375651
28,976548205
96,759090263
8,904157725
124,449256634
163,675827437
23,161448619
65,689118224
12,200794137
150,701596795
40,945018368
195,160199386
116,211491415
27,391289062
29,573953641
43,499442557
91,801889612
8,785980195
83,281767763
49,907405266
194,701703635
41,858571323
93,834717541
197,448144859
56,358169482
122,544824133
37,144199618
43,455398915
186,758927331
145,995870994
161,737507123
7,529728019
143,790514240
132,405458169
116,376117027
98,838733893
66,996597875
125,832560869
41,917868653
31,832347653
195,868472499
112,983036349
54,910180518
139,610072232
179,771411088
112,286636353
127,967553474
61,421837643
133,860678686
126,313513878
18,552751383
31,151720683
110,524040368
124,593394774
146,472420064
124,421501608
56,372438683
173,749618443
131,783900980
164,840828640
195,762512856
36,513817561
34,915092551
32,516717387
7,127527108
85,730431410
15,514147899
129,151650879
163,859826030
64,867191682
196,232241107
170,113562767
164,278267085
40,663540229
58,962231805
30,620942909
196,121659873
31,722898901
180,553196928
170,929551833
95,983837289
12,246863112
77,822490308
78,497003133
95,403964398
28,600540318
107,399659257
12,650941407
78,297135719
199,481009703
55,325823980
177,336245372
1,893714005
37,491406851
43,757098327
49,354180573
121,452893142
61,938703916
45,539431315
139,186246229
173,820857398
89,423217450
99,933130792
44,670601354
27,532924685
17,885786355
102,900259523
184,925537267
18,277819089
154,897930115
182,352127936
182,504777805
172,576117519
177,519802247
114,459451880
48,114180560
142,953379263
108,153623109
131,757330970
25,160006433
107,363266428
57,426038801
29,359290371
173,379340337
66,267123876
119,243524144
103,768197312
180,503221292
104,596212992
9,123347887
17,808974825
177,345507925
168,614095892
151,345780112
107,433863457
47,129995938
179,260791433
84,663988978
20,990502328
20,247640099
184,434884015
133,226521370
68,894316818
18,134562514
88,770500876
106,395493082
113,504254344
150,162332055
146,355400876
128,145775065
37,932568340
140,221349794
170,854748675
70,356911072
61,357603653
165,124390591
34,753605585
132,912151093
30,371600484
104,655205347
84,412410324
74,157088068
172,532902140
35,886948168
45,638117932
155,891837614
144,239425533
78,854455960
40,654018810
167,156515967
24,893822150
175,350825000
42,403767687
67,495199911
6,955667356
168,655348082
41,991282902
62,956230200
125,657726660
195,949820139
19,787568132
158,803310693
100,652805952
72,865767020
164,151642024
192,768052608
119,973275602
196,402288753
188,631931838
94,733851359
95,159553031
173,198605923
183,128687116
97,859555009
85,667654678
86,724108760
186,737588436
107,509311519
133,445716319
32,309245807
100,748001232
28,503162792
151,663276332
49,882068579
145,643180223
187,250968597
54,443397492
179,426004120
107,373985140
151,446924329
144,389786582
12,564040959
131,391841998
114,769299055
175,648160920
145,815529824
118,307630695
129,905006779
189,770800016
79,189931816
165,971285382
19,982737311
128,907513439
31,409904419
39,164610430
46,899069225
82,922879178
41,426488330
38,979895865
10,694469767
149,878830685
160,531440856
148,387982143
158,184382344
80,468112735
172,804926085
82,434430388
194,882167680
110,651643279
168,342250246
138,895028199
23,313303755
5,444685743
184,119363361
74,846468729
18,453708557
107,827985033
56,533246768
162,299367165
24,978239505
174,130072558
85,954872598
129,580102721
94,791116172
150,844315425
68,855988884
2,552471524
148,339186325
105,303881038
100,157200023
193,528163190
29,766917944
65,886228307
82,205565532
114,387484174
92,696689262
